kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_depth,koi_duration,koi_prad,koi_sma,koi_teq,koi_model_snr
10848459,K00754.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.736952453,8079.2,2.40641,33.46,0.0267,1395.0,505.6
6721123,K00114.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.36178958,233.7,5.022,39.21,0.082,1342.0,47.7
10419211,K00742.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,11.521446064,17984.3,3.6399,150.51,0.0978,753.0,622.1
10464078,K00743.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,19.40393776,8918.7,12.2155,7.18,0.123,523.0,214.7
10480982,K00744.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,19.221388942,74284.0,4.79843,49.29,0.1417,698.0,2317.0
10485250,K00745.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,16.46983774,10478.9,9.4378,7.94,0.1147,595.0,303.4
10583180,K00748.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.696370652,397.9,3.6129,1.58,0.0349,1066.0,48.2
2306756,K00113.01,,FALSE POSITIVE,FALSE POSITIVE,,386.6030528,24926.6,6.8057,41.5,1.0719,297.0,994.0
11463211,K00770.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.50635409,2211.7,1.5155,4.53,0.025,1452.0,181.1
11465813,K00771.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,670.645531,18090.6,53.412,14.14,1.5155,196.0,642.7
11493732,K00772.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,61.2563628,5123.3,7.633,39.87,0.3137,505.0,85.3
11152159,K00761.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.701287801,860.4,3.3827,6.54,0.0365,1222.0,48.3
11242721,K00763.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,19.651209505,11766.3,5.2514,12.42,0.1433,730.0,513.4
11442465,K00768.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,33.93373447,8503.7,14.561,7.34,0.1881,430.0,236.1
11656840,K00774.01,,FALSE POSITIVE,FALSE POSITIVE,0.014,7.442652004,24446.2,2.3078,15.03,0.0742,967.0,835.6
11909839,K00779.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,10.405998015,14488.8,6.5036,11.23,0.0855,833.0,745.2
3120431,K00798.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.341913228,725.3,3.813,21.55,0.0415,1032.0,39.0
3246984,K00799.01,,FALSE POSITIVE,FALSE POSITIVE,0.773,1.626630225,1620.6,2.1145,32.43,0.026,1547.0,103.6
12459725,K00789.01,,FALSE POSITIVE,FALSE POSITIVE,,14.1798187,459.9,2.505,1.88,0.1137,711.0,11.2
2440757,K00792.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.433769925,1976.3,1.8868,46.58,0.0256,1920.0,112.6
2445129,K00793.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,10.31872301,871.7,3.836,28.59,0.0944,876.0,38.2
3114661,K00796.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.444291966,10967.4,2.0792,27.51,0.0101,1836.0,299.7
3554600,K00803.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.544039,322.6,6.222,17.47,0.0731,838.0,14.2
3734868,K00805.01,,FALSE POSITIVE,FALSE POSITIVE,0.053,10.328035714,16917.7,7.7915,13.28,0.0888,843.0,636.8
3836375,K00807.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.540397253,816.1,2.1541,25.69,0.0264,1470.0,38.8
3838486,K00808.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.99025443,589.2,5.414,1.7,0.0367,918.0,48.5
5287983,K00828.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.507089906,1339.2,2.0067,30.26,0.0365,1326.0,64.9
4932348,K00819.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,38.036729482,82871.6,4.34617,27.5,0.2252,500.0,1300.0
11913073,K00011.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.747838198,616.0,5.0642,13.65,0.046,1031.0,138.2
5077629,K00822.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.91936937,15148.1,3.3148,10.34,0.0737,814.0,389.0
5283542,K00827.01,,FALSE POSITIVE,FALSE POSITIVE,0.037,5.97581754,962.4,3.065,3.86,0.066,1047.0,50.3
5649215,K00839.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.446737317,1177.9,4.7211,26.25,0.0351,1261.0,110.2
5370302,K00831.01,,FALSE POSITIVE,FALSE POSITIVE,0.006,3.9043425,16228.4,3.831,12.28,0.0484,1104.0,323.4
5372966,K00832.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,9.286358079,44791.4,3.49949,17.61,0.081,796.0,1671.1
5376067,K00833.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.951405455,2453.9,2.1862,31.44,0.0482,1133.0,117.2
5481416,K00836.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.384052875,1268.1,3.0918,17.06,0.0308,1010.0,50.5
5534814,K00838.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.859386384,6044.3,2.2757,38.33,0.0571,1114.0,269.7
6267425,K00848.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.166465862,4357.2,2.9381,26.82,0.0371,954.0,122.1
6675056,K00859.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,10.44331991,1159.8,2.743,2.66,0.0857,667.0,51.7
6756669,K00862.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.851520671,33003.6,3.11058,14.62,0.0591,901.0,1630.4
6862603,K00866.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.861159894,1014.3,1.8832,4.37,0.0406,1355.0,58.3
11869052,K00120.01,,FALSE POSITIVE,FALSE POSITIVE,0.573,20.5452375,218.5,2.517,2.41,0.1437,742.0,18.5
7270230,K00876.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.998099523,20285.0,2.0488,588.66,0.0698,853.0,192.3
3247396,K00121.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.8111022,401.1,5.0683,63.66,0.0919,1399.0,76.8
7708215,K00894.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.9426176,1590.7,6.703,4.68,0.0789,878.0,60.4
7377033,K00882.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.956811408,24905.0,2.1958,21.58,0.0259,1109.0,125.4
7552344,K00888.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.000747038,1823.5,0.9967,4.14,0.0175,1620.0,147.4
7767559,K00895.01,,FALSE POSITIVE,FALSE POSITIVE,0.228,4.409409243,12861.0,3.8636,10.95,0.0491,1101.0,85.8
8180063,K00905.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.795063956,1692.9,3.2496,4.33,0.0613,950.0,119.4
8256049,K00909.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,16.37198661,4147.6,3.8449,540.37,0.1052,438.0,54.5
9159275,K00930.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.044770796,1695.0,10.0134,24.54,0.0386,1076.0,203.5
9166870,K00932.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.855599139,1030.9,3.183,3.57,0.0493,1158.0,90.1
8605074,K00915.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,37.601661282,59130.1,8.30604,27.22,0.219,606.0,1667.3
8655354,K00917.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.71969089,969.7,3.0231,4.37,0.0654,952.0,45.4
8686150,K00919.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,51.42598578,66067.7,16.9422,29.66,0.2904,549.0,1843.8
5897826,K00126.01,Kepler-469 b,FALSE POSITIVE,FALSE POSITIVE,0.0,33.80364366,13494.4,11.4813,20.7,0.216,745.0,529.9
9016295,K00925.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,19.974485239,40293.1,4.23479,26.56,0.1476,700.0,1398.8
9097120,K00927.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,23.899634407,20953.1,3.81881,44.04,0.162,652.0,547.8
9171801,K00933.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.187067566,1037.4,3.119,23.88,0.0403,1079.0,37.2
9904059,K00145.01,,FALSE POSITIVE,FALSE POSITIVE,1.0,102.9641952,1896.7,15.735,39.0,0.5554,797.0,86.1
10485069,K01171.01,,FALSE POSITIVE,FALSE POSITIVE,,0.445277068,186.7,3.539,35.74,0.012,2562.0,28.9
3233043,K00966.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.379463865,1973.3,0.86896,59.56,0.0099,3000.0,458.6
6579806,K00967.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,9.88047978,18541.0,2.78458,23.6,0.0901,860.0,534.5
3560301,K00968.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.6484156,128.4,38.1939,5.06,0.0647,2259.0,91.7
4044005,K00969.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,17.512014768,4511.7,1.8248,13.66,0.132,804.0,322.3
5802246,K01044.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.525154153,747.5,2.1441,23.61,0.0119,2073.0,116.1
6066403,K01045.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.303861044,598.2,4.0541,27.85,0.0224,1610.0,140.6
5988031,K01047.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.55549176,113.8,9.083,23.35,0.036,1312.0,24.3
7684873,K00014.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.947376671,433.2,2.0911,403.59,0.0492,2404.0,62.3
2851100,K01104.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.890110752,321.5,0.8774,1.25,0.0167,1372.0,19.6
3130300,K01105.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.76573396,248.0,2.924,7.47,0.0745,1964.0,22.2
3228959,K01107.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.73094589,250.2,4.32,17.12,0.0155,1922.0,37.5
10341913,K01172.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.933749106,186.2,4.256,3.22,0.0201,2863.0,136.3
10480921,K01173.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.037440623,118.6,3.442,1.19,0.0312,1572.0,27.0
11673674,K00133.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.618767792,4399.1,5.9957,7.48,0.0531,1170.0,270.1
3441784,K00976.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,52.56901867,26900.0,6.7507,78.54,0.3227,737.0,184.3
5820218,K01048.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.411758679,570.6,3.158,14.71,0.0372,684.0,35.6
5876368,K01049.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.525426427,324.6,1.0801,1.45,0.0122,2069.0,63.6
9048161,K00146.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.667822346,2121.9,4.9658,67.37,0.085,1303.0,187.6
3120276,K01111.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,10.26547688,399.6,3.733,1.81,0.0909,770.0,20.1
3547091,K01177.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.305577989,17971.0,2.5903,25.89,0.0399,1027.0,39.6
3869825,K01178.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.800653901,15304.4,9.0419,16.91,0.06,1347.0,298.0
3655332,K01179.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,15.06649901,36348.0,5.9885,56.44,0.1206,932.0,154.6
4042026,K01180.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,34.82008158,18847.8,11.1711,11.36,0.1894,459.0,882.6
3344419,K01181.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.651784374,2779.3,2.0141,33.65,0.0146,2090.0,195.2
11192141,K00977.01,,FALSE POSITIVE,FALSE POSITIVE,1.0,1.353771892,1349.1,7.012,430.99,0.0234,4903.0,76.7
11494130,K00978.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,18.95491633,867.5,24.249,71.39,0.1539,1139.0,249.3
5648449,K00979.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.348866254,625.6,3.2797,2436.69,0.062,6421.0,56.3
12167361,K00980.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,47.93094546,2144.4,2.6897,68.02,0.3108,905.0,221.1
8607720,K00981.01,,FALSE POSITIVE,FALSE POSITIVE,,3.99751422,32.8,3.686,2.98,0.0548,2203.0,6.1
1433962,K00982.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.592633181,633.1,5.5605,1.56,0.0232,1053.0,66.9
3337425,K01114.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.04710032,400.9,2.926,25.2,0.071,986.0,24.0
3865567,K01182.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,11.11620211,4843.9,4.211,8.96,0.0998,853.0,115.3
3544689,K01183.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.922861499,1916.2,3.5734,5.09,0.0306,1392.0,103.4
4037164,K01184.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.635445336,2547.4,1.8592,19.0,0.0119,1177.0,182.2
3443790,K01185.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.665784138,2006.2,1.8946,97.27,0.0306,2636.0,148.0
3966912,K01186.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,55.6639167,3414.4,23.546,34.14,0.2751,434.0,103.4
11607193,K00983.01,,FALSE POSITIVE,FALSE POSITIVE,,7.1548608,780.4,7.694,7.41,0.0853,1482.0,24.2
10227501,K00985.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.002779769,260.5,2.231,1.42,0.0289,1311.0,22.2
6032981,K01054.01,,FALSE POSITIVE,FALSE POSITIVE,,3.3226948,78.7,3.568,15.33,0.0607,3859.0,8.6
5866099,K01055.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,36.97708808,1269.9,4.737,38.6,0.2077,602.0,59.2
5964985,K01056.01,,FALSE POSITIVE,FALSE POSITIVE,,1.851409163,232.5,10.232,20.42,0.0312,2154.0,54.4
6066416,K01057.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.303859704,36.7,2.8239,0.98,0.0239,2393.0,34.7
1996679,K00147.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,145.5624926,2931.6,5.4126,40.15,0.5364,387.0,58.1
3003992,K01119.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.24476126,58.0,2.3145,0.65,0.07,837.0,27.2
10743597,K00989.01,,FALSE POSITIVE,FALSE POSITIVE,,81.221876,9883.0,4.1135,16.59,0.362,385.0,63.0
10743597,K00989.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.817026268,1145.5,2.0799,2.92,0.0169,1784.0,121.1
6124941,K01058.01,,FALSE POSITIVE,FALSE POSITIVE,1.0,5.670155713,536.7,0.9361,5.85,0.034,341.0,37.3
3003992,K01119.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,13.55480534,48.3,2.288,0.62,0.1062,679.0,16.5
6307537,K01120.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,29.74454668,66894.0,23.2842,20.06,0.1773,455.0,765.0
6359798,K01121.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,14.15402428,61625.1,4.47001,53.25,0.1144,777.0,930.3
6311681,K01122.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.844786082,2468.5,3.5289,35.27,0.0167,1864.0,245.6
6365321,K01123.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0.848483947,1907.4,1.4451,32.11,0.0177,1908.0,185.0
6301035,K01124.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,11.99097576,2124.3,5.7401,37.47,0.1006,880.0,102.8
3557493,K01200.01,,FALSE POSITIVE,FALSE POSITIVE,,0.393726813,564.6,2.95,24.17,0.0108,2705.0,64.8
10015516,K00990.01,,FALSE POSITIVE,FALSE POSITIVE,,67.69213907,25457.2,51.349,175.98,0.4337,1173.0,1328.2
5130369,K00140.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,19.97867,944.3,10.168,6.85,0.1881,1351.0,86.2
6147122,K01062.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,15.45158184,85.3,2.406,2.02,0.1499,1285.0,21.0
8257407,K01063.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,89.698168533,273106.0,5.5418,102.08,0.387,554.0,3420.3
8218274,K01064.01,,FALSE POSITIVE,FALSE POSITIVE,0.557,1.187352427,20703.0,4.999,67.35,0.0236,2251.0,717.4
3964562,K00015.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.012476582,1138.5,3.1424,65.25,0.052,2371.0,253.4
6292162,K01125.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.814839231,2010.3,3.0122,5.33,0.0771,903.0,100.0
6307521,K01126.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,29.7452499,778.9,22.695,3.6,0.1792,557.0,55.9
3848972,K01187.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.741057213,1996.3,1.05299,26.67,0.0152,1730.0,251.9
3860441,K01188.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.988085455,802.8,3.68,21.81,0.0392,1101.0,48.2
3765771,K01189.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.783883492,903.9,2.4546,67.17,0.0406,1934.0,86.1
3557341,K01190.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.393727296,903.5,3.02,23.05,0.0101,2216.0,82.4
3858949,K00995.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,25.9518461,1058.5,14.581,22.32,0.1649,521.0,65.8
3858824,K00996.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,25.9518536,2017.9,14.755,24.6,0.1598,494.0,79.4
2157247,K00997.01,,FALSE POSITIVE,FALSE POSITIVE,,5.68628739,5559.7,17.573,4.5,0.0607,1059.0,414.4
7601633,K00136.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,15.663886949,5144.4,2.4775,27.36,0.1382,1060.0,175.9
8242681,K01065.01,,FALSE POSITIVE,FALSE POSITIVE,0.008,4.020628573,20901.0,4.4085,16.94,0.0511,1232.0,282.6
8246781,K01067.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,185.02288222,43546.7,4.87326,49.82,0.6712,379.0,938.2
8264070,K01068.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.897432135,1223.7,3.1793,14.35,0.0441,2170.0,73.9
8279765,K01130.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.757794163,39043.0,2.7644,20.05,0.0378,1231.0,349.2
8330548,K01132.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.914158508,7829.2,3.2917,13.63,0.0318,1646.0,124.6
3348082,K01196.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.98216698,381.3,2.396,3.32,0.0495,1374.0,27.1
3853673,K01197.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.643794198,456.7,1.5662,19.51,0.0142,2011.0,53.7
1432214,K00998.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,161.78832712,87750.0,5.31,36.14,0.607,375.0,704.5
2441728,K01000.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.856895349,82.2,1.3078,0.82,0.0174,1881.0,33.1
8374494,K01133.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.251916208,10624.3,4.9095,37.15,0.0575,952.0,146.3
8414907,K01134.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,100.3039228,5450.0,8.702,29.55,0.3925,313.0,63.2
8397446,K01135.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.986620248,1345.8,3.9722,43.98,0.0197,2308.0,117.7
2438502,K01003.01,,FALSE POSITIVE,FALSE POSITIVE,0.046,8.360616221,28066.3,7.5385,40.35,0.089,1263.0,425.6
2309585,K01004.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.838514968,2721.7,2.7391,4.86,0.0298,1426.0,63.7
8244190,K01071.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.09206833,219.2,1.8596,1.29,0.0205,1611.0,45.5
8262210,K01073.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.613001111,104.1,2.394,1.25,0.0259,1680.0,19.3
10232123,K01075.01,,FALSE POSITIVE,FALSE POSITIVE,0.964,1.343767797,4702.6,1.9405,18.66,0.0256,2654.0,269.8
10223616,K01076.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,29.12436474,6496.0,3.4209,15.25,0.1465,356.0,63.4
8415745,K01138.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,31.82814583,4456.8,2.917,35.8,0.1962,564.0,78.7
8378634,K01139.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.629442796,426.6,5.63,3.28,0.0487,1434.0,76.4
8397675,K01140.01,,FALSE POSITIVE,FALSE POSITIVE,0.762,0.553261874,1038.1,0.8875,97.36,0.0145,3689.0,202.2
8312852,K01143.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.44042933,547.3,2.991,2.74,0.0739,883.0,34.0
5738346,K01006.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,30.6113932,3472.0,3.576,19.68,0.1575,317.0,37.5
1722276,K01008.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,569.934135,18904.0,4.1904,38.98,1.317,296.0,66.7
892772,K01009.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.09246539,254.0,3.659,1.17,0.0521,844.0,17.1
10268907,K01077.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.103971357,317.9,0.926,1.37,0.0196,1471.0,21.7
10153827,K01079.01,,FALSE POSITIVE,FALSE POSITIVE,,0.293630085,2017.7,2.3857,26.35,0.0084,2503.0,170.0
8302450,K01144.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.44199803,251.7,2.759,1.44,0.0336,1282.0,27.2
8299955,K01147.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.6827683,79.8,2.957,1.19,0.0378,1551.0,26.7
9595686,K00944.01,,FALSE POSITIVE,FALSE POSITIVE,1.0,3.108251172,1867.7,2.5048,4.43,0.039,1096.0,156.5
9661877,K00946.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,20.42720701,1273.0,3.447,4.42,0.1485,674.0,36.7
5728283,K01011.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.198273591,47302.6,7.53837,19.81,0.0657,985.0,2561.1
8127639,K01012.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.023471798,861.4,2.3499,3.78,0.0192,1727.0,63.0
6047498,K01013.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.51872711,714.1,1.252,19.07,0.0119,1965.0,93.3
10158990,K01080.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.096583368,308.5,2.1188,1.35,0.0186,1474.0,44.3
5297298,K00130.01,,FALSE POSITIVE,FALSE POSITIVE,0.913,34.193600311,13714.8,5.41382,21.95,0.2155,778.0,1405.6
8176653,K01016.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.866680334,712.4,1.1264,2.93,0.0373,1045.0,43.0
8183911,K01018.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.30697421,158.7,2.76,37.99,0.0747,1246.0,17.4
4649305,K00143.01,,FALSE POSITIVE,FALSE POSITIVE,0.983,22.65117451,2250.0,3.6895,7.62,0.1721,855.0,170.1
10148521,K01084.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.204274435,185.8,1.3362,1.19,0.0217,1564.0,34.7
3124412,K01087.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.948950734,2133.0,4.0245,36.87,0.0198,2103.0,238.6
10287248,K01152.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.722254104,82670.0,3.451,14.45,0.0443,557.0,314.1
10351767,K01153.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.635069939,33117.3,2.07171,57.77,0.015,2351.0,578.6
10342041,K01155.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.933746515,2936.6,6.6522,25.54,0.0169,1508.0,549.5
10514770,K01156.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.872421727,3018.9,1.5261,5.65,0.0271,1298.0,179.0
2309719,K01020.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,54.35635067,10510.4,6.4345,38.81,0.2898,566.0,628.1
2558363,K01021.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.54624855,639.7,2.0543,18.93,0.0121,1837.0,42.9
2445154,K01023.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.4120069,819.6,3.923,1.71,0.0703,590.0,39.7
3113266,K01088.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.995861402,4993.8,1.1507,26.93,0.0176,1477.0,272.0
3232859,K01090.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.387210055,4952.0,1.6477,72.52,0.0882,1211.0,180.6
3098184,K01091.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,15.2384539,7019.0,19.292,9.84,0.1253,829.0,56.0
2720309,K01092.01,,FALSE POSITIVE,FALSE POSITIVE,,0.413334492,2025.1,2.3808,31.52,0.0112,2509.0,236.9
10342065,K01157.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.93374614,1717.5,6.551,149.71,0.0228,3303.0,365.7
10352945,K01158.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.47179275,402.5,6.788,2.08,0.0699,1075.0,30.7
2574201,K01025.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,37.4783492,1467.9,5.317,10.05,0.1692,262.0,18.3
2166206,K01028.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.09695764,283.5,3.319,34.0,0.0821,1197.0,35.4
3239636,K01093.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.528755447,408.5,5.714,47.75,0.0134,3271.0,100.1
3340070,K01097.01,,FALSE POSITIVE,FALSE POSITIVE,,10.9110487,401.9,7.033,2.36,0.0949,786.0,28.3
7661409,K00957.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.14051153,1444.4,8.2806,31.01,0.0414,1306.0,139.5
10002261,K00959.01,,FALSE POSITIVE,FALSE POSITIVE,0.729,12.713794177,36718.7,2.44093,2.31,0.0485,181.0,2981.3
8176650,K00960.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,15.801100028,37545.0,6.37505,15.61,0.118,614.0,1642.2
5899544,K01034.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.739428983,5897.4,2.4894,268.65,0.0263,1268.0,130.0
5963222,K01035.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.217266418,5811.5,3.3208,14.49,0.0248,2378.0,603.4
5982353,K01036.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,19.563092517,12992.2,6.9547,23.76,0.1473,965.0,2477.0
6205468,K01037.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.7228551,2969.2,12.8164,5.67,0.0464,1118.0,294.8
8506766,K00138.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,48.93786896,7240.1,6.5868,24.19,0.2934,764.0,445.7
3240706,K01098.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.48990788,598.9,4.02,23.6,0.0619,1039.0,36.7
3228824,K01100.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.73093905,451.1,2.8437,1.45,0.0142,1488.0,52.4
10341831,K01164.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.933749941,415.3,6.606,12.93,0.015,919.0,88.8
